,OBJECTID,STAT_CAUSE_DESCR,STATE,Date_Discovery,Date_Contained,FIRE_YEAR,FIRE_SIZE,LATITUDE,LONGITUDE,Duration
278350,280237,Lightning,WA,6/16/2009,6/19/2009,2009,14.8,48.2964,-119.2358,3
278351,280238,Lightning,WA,6/17/2009,6/17/2009,2009,0.1,48.2881,-118.1944,0
278352,280239,Lightning,WA,6/17/2009,6/18/2009,2009,0.1,48.2025,-118.3617,1
278353,280240,Lightning,WA,6/17/2009,6/17/2009,2009,0.1,48.2067,-118.2892,0
278354,280241,Lightning,WA,6/18/2009,6/19/2009,2009,0.3,48.2414,-118.2183,1
278355,280242,Lightning,WA,6/19/2009,6/27/2009,2009,0.5,48.4492,-118.2281,8
278356,280243,Lightning,WA,6/21/2009,6/21/2009,2009,0.3,48.29,-119.2431,0
278357,280244,Lightning,WA,6/22/2009,6/22/2009,2009,0.1,48.4461,-118.2311,0
278358,280245,Lightning,WA,6/25/2009,6/27/2009,2009,1.9,48.31589,-118.63096999999999,2
278359,280246,Miscellaneous,WA,6/25/2009,6/25/2009,2009,1.6,48.1747,-118.9692,0
278360,280247,Equipment Use,WA,6/25/2009,6/27/2009,2009,0.5,48.145,-118.6939,2
278361,280248,Fireworks,WA,6/27/2009,6/27/2009,2009,0.1,48.2908,-118.3953,0
278362,280249,Fireworks,WA,6/28/2009,6/29/2009,2009,0.5,48.3025,-118.1953,1
278363,280250,Arson,WA,6/28/2009,6/28/2009,2009,0.1,48.2156,-118.2022,0
278364,280251,Equipment Use,WA,6/29/2009,6/29/2009,2009,0.1,48.26453,-118.9156,0
278365,280252,Debris Burning,WA,7/1/2009,7/2/2009,2009,8.3,48.02094,-118.91681000000001,1
278366,280253,Miscellaneous,WA,7/1/2009,7/2/2009,2009,7.2,48.06619,-118.90097,1
278367,280254,Fireworks,WA,7/4/2009,7/4/2009,2009,0.1,48.17172,-118.96992,0
278368,280255,Arson,WA,7/4/2009,7/5/2009,2009,0.1,48.2975,-118.1919,1
278369,280256,Fireworks,WA,7/4/2009,7/4/2009,2009,0.1,48.29586,-118.32128,0
278370,280257,Children,WA,7/4/2009,7/4/2009,2009,0.1,48.2956,-118.3211,0
278371,280258,Fireworks,WA,7/4/2009,7/4/2009,2009,0.1,48.1322,-118.9772,0
278372,280259,Fireworks,WA,7/4/2009,7/4/2009,2009,0.1,48.1328,-118.9769,0
278373,280260,Fireworks,WA,7/4/2009,7/4/2009,2009,0.1,48.3161,-119.4408,0
278374,280261,Fireworks,WA,7/4/2009,7/4/2009,2009,0.1,48.0411,-118.6706,0
278375,280262,Fireworks,WA,7/4/2009,7/4/2009,2009,0.1,48.3028,-118.2022,0
278376,280263,Fireworks,WA,7/4/2009,7/4/2009,2009,0.1,48.2481,-119.3578,0
278377,280264,Fireworks,WA,7/4/2009,7/4/2009,2009,0.1,48.2272,-118.9061,0
278378,280265,Fireworks,WA,7/4/2009,7/5/2009,2009,0.1,47.99,-118.9578,1
278379,280266,Children,WA,7/5/2009,7/5/2009,2009,0.1,48.3514,-119.1978,0
278380,280267,Lightning,WA,7/6/2009,7/7/2009,2009,0.1,48.4094,-119.4236,1
278381,280268,Lightning,WA,7/8/2009,7/8/2009,2009,0.1,48.2742,-118.3042,0
278382,280269,Children,WA,7/11/2009,7/11/2009,2009,0.1,48.1361,-118.9692,0
278383,280270,Lightning,WA,7/14/2009,7/14/2009,2009,0.7,48.0867,-118.2536,0
278384,280271,Campfire,WA,7/16/2009,7/16/2009,2009,0.1,48.2478,-119.3578,0
278385,280272,Campfire,WA,7/17/2009,7/17/2009,2009,0.1,48.1889,-118.8342,0
278386,280273,Lightning,WA,7/17/2009,7/18/2009,2009,0.1,47.9919,-118.8317,1
278387,280274,Lightning,WA,7/17/2009,7/18/2009,2009,1.5,48.215,-118.6489,1
278388,280275,Children,WA,7/18/2009,7/18/2009,2009,0.7,48.1711,-118.9686,0
278389,280276,Equipment Use,WA,7/19/2009,7/19/2009,2009,1.1,48.1761,-118.2469,0
278390,280277,Miscellaneous,WA,7/22/2009,7/22/2009,2009,0.1,48.0706,-118.9786,0
278391,280278,Lightning,WA,7/23/2009,7/24/2009,2009,0.3,48.3433,-119.0594,1
278392,280279,Lightning,WA,7/23/2009,7/23/2009,2009,0.3,48.4,-118.9711,0
278393,280280,Lightning,WA,7/23/2009,7/23/2009,2009,0.1,48.3356,-118.9919,0
278394,280281,Lightning,WA,7/23/2009,7/24/2009,2009,3.7,47.9697,-118.3753,1
278395,280282,Lightning,WA,7/23/2009,7/24/2009,2009,5.7,48.0183,-118.4892,1
278396,280283,Lightning,WA,7/23/2009,7/23/2009,2009,17.0,48.095,-119.6044,0
278397,280284,Lightning,WA,7/23/2009,7/24/2009,2009,10.2,48.2456,-118.8858,1
278398,280285,Lightning,WA,7/23/2009,7/24/2009,2009,232.0,48.22033,-118.86289,1
278399,280286,Lightning,WA,7/23/2009,7/23/2009,2009,0.2,48.2764,-118.87,0
278400,280287,Lightning,WA,7/23/2009,7/31/2009,2009,733.0,48.2464,-118.9408,8
278401,280288,Lightning,WA,7/23/2009,7/23/2009,2009,0.1,48.3467,-118.8317,0
278402,280289,Lightning,WA,7/23/2009,7/23/2009,2009,0.2,48.3094,-118.7839,0
278403,280290,Lightning,WA,7/23/2009,7/28/2009,2009,0.1,48.4006,-119.0311,5
278404,280291,Lightning,WA,7/23/2009,7/26/2009,2009,0.1,48.3706,-119.3436,3
278405,280292,Lightning,WA,7/23/2009,7/26/2009,2009,0.5,48.3806,-119.1558,3
278406,280293,Lightning,WA,7/23/2009,7/24/2009,2009,5.6,48.3111,-119.1783,1
278407,280294,Lightning,WA,7/24/2009,7/25/2009,2009,0.3,48.4725,-118.6947,1
278408,280295,Lightning,WA,7/25/2009,7/25/2009,2009,0.1,47.8706,-118.4031,0
278409,280296,Lightning,WA,7/25/2009,7/26/2009,2009,106.0,48.1431,-119.6194,1
278410,280297,Lightning,WA,7/25/2009,7/25/2009,2009,0.3,48.0589,-118.5244,0
278411,280298,Lightning,WA,7/26/2009,7/26/2009,2009,0.1,48.0975,-118.6019,0
278412,280299,Lightning,WA,7/26/2009,7/26/2009,2009,0.1,48.3311,-118.9864,0
278413,280300,Lightning,WA,7/26/2009,7/27/2009,2009,0.1,48.285,-118.8322,1
278414,280301,Lightning,WA,7/26/2009,7/28/2009,2009,0.1,48.3444,-119.4083,2
278415,280302,Lightning,WA,7/26/2009,7/27/2009,2009,1.0,48.3722,-119.3597,1
278416,280303,Lightning,WA,7/27/2009,7/27/2009,2009,2.1,48.325,-119.4833,0
278417,280304,Lightning,WA,7/27/2009,7/27/2009,2009,0.5,48.3894,-118.9094,0
278418,280305,Lightning,WA,7/27/2009,7/27/2009,2009,0.8,48.3219,-119.5144,0
278419,280306,Lightning,WA,7/27/2009,7/28/2009,2009,0.2,48.3894,-118.8772,1
278420,280307,Lightning,WA,7/27/2009,7/27/2009,2009,0.2,48.2283,-119.1186,0
278421,280308,Lightning,WA,7/28/2009,7/28/2009,2009,0.1,48.2989,-119.1444,0
278422,280309,Lightning,WA,7/28/2009,7/29/2009,2009,0.3,48.4519,-119.0228,1
278423,280310,Lightning,WA,7/28/2009,7/30/2009,2009,0.3,48.2603,-118.4111,2
278424,280311,Lightning,WA,7/28/2009,7/28/2009,2009,0.4,48.0692,-118.3642,0
278425,280312,Lightning,WA,7/28/2009,7/28/2009,2009,0.1,48.2422,-118.3486,0
278426,280313,Lightning,WA,7/28/2009,7/30/2009,2009,2.5,48.225,-118.28,2
278427,280314,Lightning,WA,7/28/2009,7/29/2009,2009,0.1,48.17575,-118.25793999999999,1
278428,280315,Lightning,WA,7/28/2009,7/29/2009,2009,0.3,48.1447,-118.2275,1
278429,280316,Lightning,WA,7/28/2009,7/28/2009,2009,0.5,48.15381,-118.23268999999999,0
278430,280317,Lightning,WA,7/29/2009,7/30/2009,2009,0.2,48.2222,-118.3978,1
278431,280318,Lightning,WA,7/29/2009,8/4/2009,2009,0.3,48.4814,-118.4881,6
278432,280319,Lightning,WA,7/29/2009,7/30/2009,2009,0.1,48.24211,-118.319,1
278433,280320,Lightning,WA,7/29/2009,7/30/2009,2009,0.8,48.2231,-118.2644,1
278434,280321,Lightning,WA,7/29/2009,7/29/2009,2009,0.1,48.40328,-118.99236,0
278435,280322,Lightning,WA,8/1/2009,8/2/2009,2009,0.5,48.0336,-118.4489,1
278436,280323,Lightning,WA,8/3/2009,8/6/2009,2009,0.1,48.2383,-118.3183,3
278437,280324,Powerline,WA,8/5/2009,8/5/2009,2009,0.3,48.1486,-119.3272,0
278438,280325,Lightning,WA,8/5/2009,8/5/2009,2009,0.1,47.9375,-118.4131,0
278439,280326,Lightning,WA,8/5/2009,8/6/2009,2009,0.5,47.9369,-118.4094,1
278440,280327,Lightning,WA,8/5/2009,8/6/2009,2009,0.6,47.9006,-118.4583,1
278441,280328,Lightning,WA,8/5/2009,8/6/2009,2009,1.8,47.9067,-118.4214,1
278442,280329,Lightning,WA,8/5/2009,8/6/2009,2009,0.3,47.9758,-118.385,1
278443,280330,Lightning,WA,8/6/2009,8/6/2009,2009,0.3,48.3119,-118.7803,0
278444,280331,Lightning,WA,8/6/2009,8/6/2009,2009,0.1,48.2986,-118.7183,0
278445,280332,Lightning,WA,8/6/2009,8/6/2009,2009,0.1,48.4178,-118.72,0
278446,280333,Lightning,WA,8/6/2009,8/7/2009,2009,1.0,48.2483,-118.1956,1
278447,280334,Lightning,WA,8/6/2009,8/7/2009,2009,0.1,48.0133,-118.6889,1
278448,280335,Lightning,WA,8/7/2009,8/7/2009,2009,0.1,48.08303,-118.48631,0
278449,280336,Lightning,WA,8/7/2009,8/7/2009,2009,0.1,48.0625,-118.62,0
278450,280337,Lightning,WA,8/8/2009,8/8/2009,2009,0.1,47.9586,-118.5061,0
278451,280338,Lightning,WA,8/8/2009,8/8/2009,2009,0.1,47.9772,-118.56,0
278452,280339,Lightning,WA,8/9/2009,8/9/2009,2009,0.3,47.8853,-118.51,0
278453,280340,Lightning,WA,8/9/2009,8/9/2009,2009,0.3,48.0061,-118.4064,0
278454,280341,Lightning,WA,8/9/2009,8/9/2009,2009,0.3,47.9622,-118.5275,0
278455,280342,Miscellaneous,WA,8/10/2009,8/10/2009,2009,0.1,48.2817,-118.3806,0
278456,280343,Lightning,WA,8/11/2009,8/12/2009,2009,0.3,47.9147,-118.4583,1
278457,280344,Debris Burning,WA,8/13/2009,8/13/2009,2009,0.1,48.3367,-118.2431,0
278458,280345,Campfire,WA,8/16/2009,8/16/2009,2009,0.1,48.1167,-118.7,0
278459,280346,Debris Burning,WA,8/18/2009,8/18/2009,2009,0.1,48.0503,-118.9844,0
278460,280347,Arson,WA,8/20/2009,8/20/2009,2009,3.2,48.4228,-119.4186,0
278461,280348,Lightning,WA,8/21/2009,8/21/2009,2009,0.9,48.158559999999994,-118.21994,0
278462,280349,Arson,WA,8/21/2009,8/22/2009,2009,330.0,48.09,-118.9286,1
278463,280350,Children,WA,8/23/2009,8/23/2009,2009,0.2,48.2997,-118.1928,0
278464,280351,Powerline,WA,8/23/2009,8/23/2009,2009,0.2,48.2861,-118.4211,0
278465,280352,Campfire,WA,8/23/2009,8/23/2009,2009,0.1,48.2275,-118.9058,0
278466,280353,Lightning,WA,8/24/2009,8/26/2009,2009,0.3,48.210640000000005,-118.38663999999999,2
278467,280354,Lightning,WA,8/28/2009,8/28/2009,2009,0.1,48.2372,-118.8642,0
278468,280355,Arson,WA,8/28/2009,9/1/2009,2009,280.0,47.9886,-118.9572,4
278469,280356,Arson,WA,8/28/2009,8/29/2009,2009,0.5,48.2269,-118.6269,1
278470,280357,Arson,WA,8/28/2009,8/29/2009,2009,2.0,48.2175,-118.6839,1
278471,280358,Miscellaneous,WA,8/31/2009,8/31/2009,2009,0.5,48.12,-119.21931000000001,0
278472,280359,Arson,WA,8/31/2009,9/2/2009,2009,56.0,48.3672,-119.2975,2
278473,280360,Arson,WA,8/31/2009,9/2/2009,2009,10.0,48.3822,-119.2039,2
278474,280361,Arson,WA,9/1/2009,9/7/2009,2009,310.0,48.2975,-119.6556,6
278475,280362,Equipment Use,WA,9/1/2009,9/1/2009,2009,0.1,48.1981,-119.6875,0
278476,280363,Lightning,WA,9/3/2009,9/3/2009,2009,0.1,48.4039,-119.41458,0
278477,280364,Lightning,WA,9/3/2009,9/3/2009,2009,0.5,48.40392,-119.17267,0
278478,280365,Lightning,WA,9/3/2009,9/3/2009,2009,0.2,48.219609999999996,-118.91269,0
278479,280366,Lightning,WA,9/3/2009,9/5/2009,2009,4.9,48.24783,-118.74678,2
278480,280367,Lightning,WA,9/3/2009,9/5/2009,2009,3.3,48.379,-119.10367,2
278481,280368,Lightning,WA,9/3/2009,9/4/2009,2009,3.3,48.42964,-118.77113999999999,1
278482,280369,Lightning,WA,9/3/2009,9/4/2009,2009,15.0,48.2361,-119.6044,1
278483,280370,Lightning,WA,9/3/2009,9/4/2009,2009,1.0,48.3947,-118.9289,1
278484,280371,Lightning,WA,9/3/2009,9/4/2009,2009,0.1,48.3836,-119.0947,1
278485,280372,Campfire,WA,9/6/2009,9/6/2009,2009,0.1,47.9586,-118.3619,0
278486,280373,Lightning,WA,9/6/2009,9/6/2009,2009,0.1,48.2656,-119.5469,0
278487,280374,Lightning,WA,9/6/2009,9/7/2009,2009,0.1,47.94381,-118.10491999999999,1
278488,280375,Lightning,WA,9/6/2009,9/7/2009,2009,0.1,48.16489,-118.37761,1
278489,280376,Lightning,WA,9/8/2009,9/9/2009,2009,7.0,48.2967,-119.55091999999999,1
278490,280377,Miscellaneous,WA,9/12/2009,9/12/2009,2009,0.3,48.2964,-118.2022,0
278491,280378,Miscellaneous,WA,9/16/2009,9/21/2009,2009,1923.0,48.0744,-118.9744,5
278492,280379,Arson,WA,9/16/2009,9/17/2009,2009,5.0,48.36831,-119.3214,1
278493,280380,Arson,WA,9/16/2009,9/18/2009,2009,19.6,48.34081,-119.12703,2
278494,280381,Arson,WA,9/16/2009,9/18/2009,2009,6.3,48.33397,-119.13503,2
278495,280382,Lightning,WA,9/18/2009,9/19/2009,2009,1.1,48.1422,-118.3575,1
278496,280383,Arson,WA,9/20/2009,9/20/2009,2009,0.1,48.169579999999996,-118.97156000000001,0
278497,280384,Lightning,WA,9/22/2009,9/22/2009,2009,0.1,48.4044,-119.1725,0
278498,280385,Miscellaneous,WA,9/26/2009,9/27/2009,2009,57.0,48.13242,-119.0114,1
278499,280386,Miscellaneous,WA,9/29/2009,10/2/2009,2009,47.0,48.45053,-118.65481000000001,3
278500,280387,Arson,WA,9/30/2009,9/30/2009,2009,0.1,48.36775,-119.49036000000001,0
278501,280388,Arson,WA,9/30/2009,9/30/2009,2009,1.0,48.0444,-119.6381,0
278502,280389,Lightning,WA,10/2/2009,10/3/2009,2009,0.1,48.2635,-118.23706000000001,1
278503,280390,Lightning,WA,10/3/2009,10/4/2009,2009,0.1,48.26347,-118.24011000000002,1
278504,280391,Lightning,WA,10/8/2009,10/9/2009,2009,1.5,48.464420000000004,-118.96508,1
278505,280392,Miscellaneous,WA,10/16/2009,10/16/2009,2009,0.1,48.0258,-118.7181,0
278506,280393,Debris Burning,WA,11/17/2009,11/17/2009,2009,0.1,48.0136,-118.6686,0
278507,280394,Campfire,WA,11/27/2009,11/30/2009,2009,0.5,48.435390000000005,-119.44203,3
278508,280395,Arson,WA,12/10/2009,12/10/2009,2009,4.0,48.2881,-118.2711,0
278509,280396,Smoking,WA,8/4/2005,8/4/2005,2005,0.3,48.7954,-122.1888,0
278510,280397,Campfire,WA,7/1/2007,7/1/2007,2007,0.1,48.123999999999995,-122.3346,0
278511,280398,Fireworks,WA,7/4/2007,7/5/2007,2007,0.7,48.0876,-122.3235,1
278512,280399,Debris Burning,WA,8/14/2002,8/14/2002,2002,0.5,47.4618,-123.8977,0
278513,280400,Campfire,WA,9/19/2002,9/20/2002,2002,0.1,47.2998,-124.2499,1
278514,280401,Fireworks,WA,7/4/2003,7/4/2003,2003,0.1,47.3468,-124.0013,0
278515,280402,Campfire,WA,7/5/2003,7/5/2003,2003,0.1,47.3017,-124.2535,0
278516,280403,Smoking,WA,7/29/2003,7/30/2003,2003,0.5,47.6998,-123.9846,1
278517,280404,Fireworks,WA,7/29/2004,7/29/2004,2004,0.2,47.3412,-124.2849,0
278518,280405,Miscellaneous,WA,7/5/2005,7/5/2005,2005,0.5,47.3514,-124.2967,0
278519,280406,Miscellaneous,WA,9/30/2005,9/30/2005,2005,0.3,47.5406,-124.2056,0
278520,280407,Fireworks,WA,7/6/2006,7/6/2006,2006,0.2,47.5408,-124.3331,0
278521,280408,Campfire,WA,6/25/2007,6/25/2007,2007,0.1,47.33075,-124.28268,0
278522,280409,Debris Burning,WA,8/1/2007,8/1/2007,2007,0.1,47.540079999999996,-124.33447,0
278523,280410,Miscellaneous,WA,3/27/2000,3/27/2000,2000,0.5,47.926942,-117.812482,0
278524,280411,Debris Burning,WA,4/4/2000,4/4/2000,2000,0.1,47.9166,-117.8677,0
278525,280412,Debris Burning,WA,4/11/2000,4/11/2000,2000,0.5,47.8793,-117.973,0
278526,280413,Debris Burning,WA,4/24/2000,4/24/2000,2000,26.0,47.9499,-118.2011,0
278527,280414,Miscellaneous,WA,4/26/2000,4/27/2000,2000,0.5,47.912116,-118.15626499999999,1
278528,280415,Debris Burning,WA,4/27/2000,4/27/2000,2000,1.0,47.9499,-118.2178,0
278529,280416,Miscellaneous,WA,6/20/2000,6/20/2000,2000,0.1,47.8832,-117.8761,0
278530,280417,Miscellaneous,WA,6/20/2000,6/20/2000,2000,0.1,47.8832,-117.8677,0
278531,280418,Campfire,WA,6/25/2000,6/25/2000,2000,2.0,47.9149,-118.3317,0
278532,280419,Lightning,WA,6/28/2000,7/1/2000,2000,110.0,47.8332,-118.1011,3
278533,280420,Debris Burning,WA,6/28/2000,6/28/2000,2000,0.5,47.8499,-117.9677,0
278534,280421,Fireworks,WA,7/1/2000,7/3/2000,2000,35.0,47.8999,-118.1511,2
278535,280422,Children,WA,7/2/2000,7/2/2000,2000,0.5,47.923761999999996,-118.038851,0
278536,280423,Fireworks,WA,7/6/2000,7/6/2000,2000,0.5,47.8332,-117.9677,0
278537,280424,Miscellaneous,WA,7/21/2000,7/21/2000,2000,5.0,47.976986,-118.23336200000001,0
278538,280425,Miscellaneous,WA,7/23/2000,7/23/2000,2000,0.5,47.852385,-118.06761000000002,0
278539,280426,Equipment Use,WA,8/8/2000,8/8/2000,2000,0.5,47.942637,-118.11537,0
278540,280427,Equipment Use,WA,9/23/2000,9/23/2000,2000,0.5,47.9832,-118.1344,0
278541,280428,Children,WA,9/23/2000,9/23/2000,2000,0.5,47.8832,-117.9344,0
278542,280429,Children,WA,9/23/2000,9/23/2000,2000,2.5,47.9499,-118.0678,0
278543,280430,Debris Burning,WA,9/24/2000,9/24/2000,2000,0.1,47.962769,-118.018025,0
278544,280431,Debris Burning,WA,9/29/2000,9/29/2000,2000,15.0,47.9832,-117.9844,0
278545,280432,Debris Burning,WA,9/30/2000,9/30/2000,2000,0.5,47.878659000000006,-117.97291899999999,0
278546,280433,Debris Burning,WA,10/6/2000,10/6/2000,2000,1.0,47.9499,-118.0011,0
278547,280434,Arson,WA,10/10/2000,10/10/2000,2000,5.0,47.8499,-118.1011,0
278548,280435,Debris Burning,WA,10/16/2000,10/16/2000,2000,0.1,47.91666,-117.979881,0
278549,280436,Fireworks,WA,2/7/2001,7/2/2001,2001,0.5,47.88171,-117.964151,145
278550,280437,Debris Burning,WA,4/24/2001,4/24/2001,2001,1.0,47.944957,-118.2758,0
278551,280438,Children,WA,4/25/2001,4/25/2001,2001,5.5,47.885988,-118.12095,0
278552,280439,Debris Burning,WA,5/9/2001,5/9/2001,2001,6.0,47.916938,-117.83666399999998,0
278553,280440,Miscellaneous,WA,5/11/2001,5/11/2001,2001,25.0,47.909807,-117.864124,0
278554,280441,Miscellaneous,WA,5/29/2001,5/29/2001,2001,1.0,47.927653,-117.79075800000001,0
278555,280442,Children,WA,6/16/2001,6/16/2001,2001,0.1,47.91728,-117.84576100000001,0
278556,280443,Miscellaneous,WA,6/17/2001,6/17/2001,2001,0.5,47.911797,-117.81506200000001,0
278557,280444,Miscellaneous,WA,6/27/2001,6/27/2001,2001,0.5,47.96503,-118.221737,0
278558,280445,Miscellaneous,WA,6/30/2001,6/30/2001,2001,0.1,47.96013,-118.21828300000001,0
278559,280446,Miscellaneous,WA,7/1/2001,7/1/2001,2001,2.0,47.990544,-118.2736,0
278560,280447,Lightning,WA,7/3/2001,7/3/2001,2001,5.0,47.9666,-118.0344,0
278561,280448,Debris Burning,WA,7/3/2001,7/3/2001,2001,0.1,47.917608,-117.82858300000001,0
278562,280449,Fireworks,WA,7/3/2001,7/3/2001,2001,0.1,47.910198,-117.866343,0
278563,280450,Fireworks,WA,7/4/2001,7/4/2001,2001,0.1,47.944764,-117.820027,0
278564,280451,Fireworks,WA,7/4/2001,7/4/2001,2001,1.0,47.908348,-118.322252,0
278565,280452,Miscellaneous,WA,7/5/2001,7/5/2001,2001,0.5,47.935299,-118.033515,0
278566,280453,Miscellaneous,WA,7/6/2001,7/6/2001,2001,1.0,47.907345,-117.875557,0
278567,280454,Miscellaneous,WA,7/9/2001,7/9/2001,2001,0.1,47.91049,-117.891259,0
278568,280455,Lightning,WA,7/13/2001,7/13/2001,2001,0.1,47.846475,-118.019401,0
278569,280456,Miscellaneous,WA,7/13/2001,7/13/2001,2001,2.0,47.943933,-118.16723600000002,0
278570,280457,Miscellaneous,WA,7/13/2001,7/13/2001,2001,1.0,47.857258,-118.01443799999998,0
278571,280458,Debris Burning,WA,7/16/2001,7/16/2001,2001,0.1,47.97002,-118.20821000000001,0
278572,280459,Smoking,WA,7/18/2001,7/18/2001,2001,0.1,47.893674,-117.97089,0
278573,280460,Lightning,WA,7/21/2001,7/21/2001,2001,1.0,47.93033,-117.95481799999999,0
278574,280461,Equipment Use,WA,7/21/2001,7/21/2001,2001,0.1,47.891345,-117.880568,0
278575,280462,Lightning,WA,7/23/2001,7/23/2001,2001,0.1,47.973461,-117.86358100000001,0
278576,280463,Miscellaneous,WA,7/27/2001,7/27/2001,2001,0.1,47.919459,-117.90436799999999,0
278577,280464,Miscellaneous,WA,7/31/2001,8/1/2001,2001,0.1,47.997808,-118.29607800000001,1
278578,280465,Miscellaneous,WA,8/1/2001,8/1/2001,2001,0.1,47.923658,-117.828869,0
278579,280466,Miscellaneous,WA,8/12/2001,8/12/2001,2001,4.0,47.929075,-117.7916,0
278580,280467,Miscellaneous,WA,8/30/2001,8/30/2001,2001,0.5,47.9166,-117.8177,0
278581,280468,Smoking,WA,9/30/2001,9/30/2001,2001,0.1,47.865119,-117.893716,0
278582,280469,Miscellaneous,WA,3/28/2002,3/28/2002,2002,60.0,47.9499,-118.0011,0
278583,280470,Debris Burning,WA,4/1/2002,4/1/2002,2002,1.0,47.836135,-118.097994,0
278584,280471,Miscellaneous,WA,4/4/2002,4/4/2002,2002,3.0,47.958377,-117.892082,0
278585,280472,Miscellaneous,WA,4/22/2002,4/22/2002,2002,0.1,47.995908,-117.73513,0
278586,280473,Powerline,WA,4/22/2002,4/22/2002,2002,0.1,47.9332,-118.3011,0
278587,280474,Miscellaneous,WA,4/25/2002,4/25/2002,2002,3.0,47.857881,-118.007926,0
278588,280475,Campfire,WA,4/30/2002,5/10/2002,2002,10.0,47.921174,-117.842459,10
278589,280476,Debris Burning,WA,5/2/2002,5/2/2002,2002,28.0,47.949220000000004,-118.22004199999999,0
278590,280477,Miscellaneous,WA,5/15/2002,5/15/2002,2002,0.1,47.918414,-118.10621,0
278591,280478,Fireworks,WA,6/16/2002,6/16/2002,2002,0.5,47.961399,-118.23191200000001,0
278592,280479,Fireworks,WA,6/17/2002,6/17/2002,2002,0.1,47.914636,-118.087965,0
278593,280480,Fireworks,WA,6/24/2002,6/24/2002,2002,0.1,47.955874,-118.25631299999999,0
278594,280481,Fireworks,WA,6/30/2002,6/30/2002,2002,1.0,47.857044,-118.034283,0
278595,280482,Debris Burning,WA,7/1/2002,7/1/2002,2002,1.0,47.975336,-118.210628,0
278596,280483,Arson,WA,7/2/2002,7/2/2002,2002,0.5,47.892367,-117.87749,0
278597,280484,Arson,WA,7/2/2002,7/2/2002,2002,0.5,47.842246,-118.09899999999999,0
278598,280485,Arson,WA,7/4/2002,7/4/2002,2002,0.5,47.88497,-117.99438400000001,0
278599,280486,Fireworks,WA,7/4/2002,7/4/2002,2002,0.5,47.915163,-117.839694,0
278600,280487,Fireworks,WA,7/5/2002,7/5/2002,2002,0.5,47.900579,-117.869146,0
278601,280488,Miscellaneous,WA,7/5/2002,7/5/2002,2002,0.5,47.960198999999996,-118.232087,0
278602,280489,Fireworks,WA,7/6/2002,7/6/2002,2002,0.1,47.974488,-118.295441,0
278603,280490,Fireworks,WA,7/6/2002,7/7/2002,2002,0.1,47.902522999999995,-118.329714,1
278604,280491,Miscellaneous,WA,7/6/2002,7/7/2002,2002,0.1,47.952574,-118.22618600000001,1
278605,280492,Miscellaneous,WA,7/7/2002,7/7/2002,2002,3.5,47.86643,-118.07868300000001,0
278606,280493,Smoking,WA,7/16/2002,7/16/2002,2002,0.5,47.852189,-117.890874,0
278607,280494,Debris Burning,WA,7/20/2002,7/20/2002,2002,0.6,47.987108,-117.85921100000002,0
278608,280495,Miscellaneous,WA,7/24/2002,7/24/2002,2002,0.1,47.9438,-117.8047,0
278609,280496,Miscellaneous,WA,7/24/2002,7/24/2002,2002,3.0,47.844317,-118.00056200000002,0
278610,280497,Miscellaneous,WA,7/26/2002,7/26/2002,2002,0.5,47.87485,-117.901972,0
278611,280498,Miscellaneous,WA,7/28/2002,7/28/2002,2002,0.1,47.863620000000004,-117.976785,0
278612,280499,Miscellaneous,WA,8/5/2002,8/5/2002,2002,0.1,47.990596999999994,-117.988844,0
278613,280500,Miscellaneous,WA,8/9/2002,8/9/2002,2002,0.1,47.942415000000004,-118.10078,0
278614,280501,Powerline,WA,8/17/2002,8/17/2002,2002,6.0,47.91413,-117.836975,0
278615,280502,Miscellaneous,WA,8/20/2002,8/20/2002,2002,0.2,47.93634,-118.05206000000001,0
278616,280503,Lightning,WA,8/22/2002,8/22/2002,2002,24.0,47.847753999999995,-118.098772,0
278617,280504,Lightning,WA,8/30/2002,8/30/2002,2002,2.0,47.913821999999996,-118.13093899999998,0
278618,280505,Lightning,WA,8/30/2002,8/30/2002,2002,0.2,47.922317,-118.117074,0
278619,280506,Miscellaneous,WA,9/1/2002,9/1/2002,2002,0.1,47.939325,-117.819402,0
278620,280507,Smoking,WA,9/8/2002,9/8/2002,2002,0.1,47.886225,-117.885449,0
278621,280508,Miscellaneous,WA,9/14/2002,9/14/2002,2002,0.1,47.952481,-117.79037,0
278622,280509,Miscellaneous,WA,9/22/2002,9/22/2002,2002,0.2,47.854199,-118.105923,0
278623,280510,Miscellaneous,WA,10/3/2002,10/3/2002,2002,0.5,47.996007,-117.805373,0
278624,280511,Miscellaneous,WA,10/5/2002,10/5/2002,2002,1.0,47.910231,-117.924174,0
278625,280512,Miscellaneous,WA,10/22/2002,10/22/2002,2002,0.2,47.926984000000004,-117.9086,0
278626,280513,Miscellaneous,WA,10/22/2002,10/22/2002,2002,3.0,47.888416,-117.954007,0
278627,280514,Miscellaneous,WA,10/24/2002,10/24/2002,2002,1.0,47.965177000000004,-118.21796,0
278628,280515,Debris Burning,WA,10/25/2002,10/26/2002,2002,84.0,47.95963,-118.074451,1
278629,280516,Campfire,WA,10/30/2002,10/30/2002,2002,0.1,47.947032,-118.00968,0
278630,280518,Miscellaneous,WA,3/6/2003,3/6/2003,2003,12.0,47.824073999999996,-118.068648,0
