,OBJECTID,STAT_CAUSE_DESCR,STATE,Date_Discovery,Date_Contained,FIRE_YEAR,FIRE_SIZE,LATITUDE,LONGITUDE,Duration
48336,49442,Lightning,CA,8/13/1992,8/14/1992,1992,0.3,39.6,-120.28,1
48337,49443,Lightning,CA,8/13/1992,8/13/1992,1992,0.1,39.51333333,-120.16833329999999,0
48338,49444,Lightning,CA,8/13/1992,8/14/1992,1992,0.5,39.6,-120.29833329999998,1
48339,49445,Lightning,CA,8/14/1992,8/14/1992,1992,1.0,39.48333333,-120.2233333,0
48340,49446,Lightning,CA,8/14/1992,8/14/1992,1992,0.2,39.425,-120.42833329999999,0
48341,49447,Lightning,CA,8/15/1992,8/15/1992,1992,0.1,39.61333333,-120.48333329999998,0
48342,49448,Lightning,CA,8/29/1992,8/29/1992,1992,0.1,39.49833333,-120.26,0
48343,49449,Lightning,CA,8/29/1992,8/29/1992,1992,0.1,39.6,-120.2233333,0
48344,49450,Lightning,CA,8/29/1992,8/29/1992,1992,0.1,39.55666667,-120.29833329999998,0
48345,49451,Lightning,CA,8/29/1992,8/29/1992,1992,0.1,39.55666667,-120.24166670000001,0
48346,49452,Lightning,CA,8/29/1992,8/29/1992,1992,0.5,39.54166667,-120.35333329999999,0
48347,49453,Lightning,CA,8/29/1992,8/29/1992,1992,0.1,39.6,-120.18666670000002,0
48348,49454,Lightning,CA,8/29/1992,8/29/1992,1992,0.1,39.66166667,-120.175,0
48349,49455,Lightning,CA,8/29/1992,8/29/1992,1992,0.1,39.66166667,-120.21166670000001,0
48350,49456,Lightning,CA,8/29/1992,8/29/1992,1992,0.1,39.63333333,-120.19333329999999,0
48351,49457,Lightning,CA,8/29/1992,8/29/1992,1992,0.1,39.6,-120.1133333,0
48352,49458,Lightning,CA,8/29/1992,8/29/1992,1992,0.1,39.63333333,-120.15666670000002,0
48353,49459,Lightning,CA,8/29/1992,8/30/1992,1992,0.1,39.52833333,-120.24166670000001,1
48354,49460,Lightning,CA,8/29/1992,8/30/1992,1992,0.1,39.47,-120.31666670000001,1
48355,49461,Lightning,CA,8/30/1992,8/30/1992,1992,0.1,39.6,-120.1133333,0
48356,49462,Lightning,CA,8/29/1992,8/29/1992,1992,1.0,39.49833333,-120.26,0
48357,49463,Lightning,CA,8/30/1992,8/30/1992,1992,0.3,39.585,-120.15,0
48358,49464,Lightning,CA,8/31/1992,8/31/1992,1992,0.1,39.66166667,-120.305,0
48359,49465,Lightning,CA,8/31/1992,8/31/1992,1992,0.3,39.51166667,-120.37166670000002,0
48360,49466,Lightning,CA,8/31/1992,8/31/1992,1992,0.1,39.46833333,-120.39,0
48361,49467,Lightning,CA,8/31/1992,8/31/1992,1992,0.2,39.57166667,-120.24166670000001,0
48362,49468,Lightning,CA,9/17/1992,9/17/1992,1992,0.1,39.615,-120.205,0
48363,49469,Lightning,CA,9/17/1992,9/18/1992,1992,0.5,39.73361111,-120.43416670000002,1
48364,49470,Campfire,CA,9/24/1992,9/24/1992,1992,0.1,39.455,-120.20527779999999,0
48365,49471,Lightning,CA,10/27/1992,10/28/1992,1992,0.1,39.77666667,-120.415,1
48366,49472,Campfire,CA,4/15/1992,4/15/1992,1992,0.1,39.38166667,-120.13166670000001,0
48367,49473,Miscellaneous,CA,5/3/1992,5/3/1992,1992,0.1,39.28,-120.37166670000002,0
48368,49474,Lightning,CA,5/7/1992,5/7/1992,1992,0.1,39.39666667,-120.16833329999999,0
48369,49475,Lightning,CA,5/15/1992,5/15/1992,1992,0.5,39.49833333,-120.1133333,0
48370,49476,Lightning,CA,5/26/1992,5/27/1992,1992,0.1,39.47,-120.03833329999999,1
48371,49477,Lightning,CA,5/28/1992,5/29/1992,1992,0.1,39.17833333,-120.265,1
48372,49478,Debris Burning,CA,5/31/1992,5/31/1992,1992,0.1,39.44,-120.13166670000001,0
48373,49479,Lightning,CA,5/31/1992,5/31/1992,1992,2.0,39.07666667,-120.34,0
48374,49480,Lightning,CA,6/18/1992,6/18/1992,1992,0.1,39.29444444,-120.445,0
48375,49481,Miscellaneous,CA,6/22/1992,6/22/1992,1992,0.1,39.18055556,-120.20555559999998,0
48376,49482,Campfire,CA,6/23/1992,6/23/1992,1992,0.1,39.38166667,-120.09333329999998,0
48377,49483,Lightning,CA,6/25/1992,6/25/1992,1992,0.1,39.20833333,-120.42833329999999,0
48378,49484,Equipment Use,CA,7/6/1992,7/6/1992,1992,0.1,39.47,-120.05666670000001,0
48379,49485,Miscellaneous,CA,7/10/1992,7/10/1992,1992,0.1,39.31,-120.205,0
48380,49486,Lightning,CA,7/16/1992,7/16/1992,1992,0.1,39.41166667,-120.16833329999999,0
48381,49487,Miscellaneous,CA,7/26/1992,7/28/1992,1992,2.5,39.23666667,-120.41,2
48382,49488,Smoking,CA,8/2/1992,8/2/1992,1992,0.1,39.295,-120.18666670000002,0
48383,49489,Lightning,CA,8/12/1992,8/12/1992,1992,0.1,39.39666667,-120.075,0
48384,49490,Equipment Use,CA,8/11/1992,8/11/1992,1992,0.1,39.18611111,-120.18916670000002,0
48385,49491,Lightning,CA,8/13/1992,8/13/1992,1992,0.1,39.41166667,-120.13166670000001,0
48386,49492,Lightning,CA,8/14/1992,8/15/1992,1992,0.1,39.36666667,-120.35333329999999,1
48387,49493,Lightning,CA,8/17/1992,8/17/1992,1992,0.1,39.41166667,-120.05666670000001,0
48388,49494,Lightning,CA,8/15/1992,8/16/1992,1992,0.3,39.135,-120.30166670000001,1
48389,49495,Lightning,CA,8/29/1992,8/30/1992,1992,0.5,39.285,-120.335,1
48390,49496,Lightning,CA,8/29/1992,8/29/1992,1992,0.1,39.52833333,-120.075,0
48391,49497,Lightning,CA,8/29/1992,8/30/1992,1992,0.1,39.23666667,-120.29833329999998,1
48392,49498,Lightning,CA,8/29/1992,8/30/1992,1992,0.1,39.23666667,-120.29833329999998,1
48393,49499,Lightning,CA,8/29/1992,8/30/1992,1992,0.1,39.22333333,-120.29833329999998,1
48394,49500,Lightning,CA,8/29/1992,8/30/1992,1992,0.1,39.22333333,-120.29833329999998,1
48395,49501,Lightning,CA,8/29/1992,9/4/1992,1992,0.1,39.16333333,-120.25333329999998,6
48396,49502,Lightning,CA,8/29/1992,8/30/1992,1992,0.1,39.15,-120.30333329999999,1
48397,49503,Lightning,CA,8/30/1992,8/30/1992,1992,0.1,39.23666667,-120.28,0
48398,49504,Lightning,CA,8/29/1992,8/30/1992,1992,0.1,39.23666667,-120.335,1
48399,49505,Lightning,CA,8/30/1992,8/31/1992,1992,0.1,39.42666667,-120.31666670000001,1
48400,49506,Lightning,CA,8/30/1992,8/30/1992,1992,0.1,39.23666667,-120.335,0
48401,49507,Lightning,CA,8/29/1992,8/30/1992,1992,0.1,39.49833333,-120.03833329999999,1
48402,49508,Lightning,CA,8/30/1992,8/31/1992,1992,0.1,39.26666667,-120.37166670000002,1
48403,49509,Lightning,CA,8/30/1992,9/1/1992,1992,1.0,39.26666667,-120.41,2
48404,49510,Lightning,CA,8/30/1992,8/30/1992,1992,0.1,39.28,-120.39,0
48405,49511,Lightning,CA,8/30/1992,8/30/1992,1992,0.1,39.2375,-120.39055559999998,0
48406,49512,Lightning,CA,8/30/1992,8/30/1992,1992,0.1,39.28,-120.39,0
48407,49513,Lightning,CA,9/2/1992,9/2/1992,1992,0.1,39.23666667,-120.26,0
48408,49514,Smoking,CA,9/26/1992,9/26/1992,1992,0.1,39.38166667,-120.09333329999998,0
48409,49515,Campfire,CA,10/5/1992,10/5/1992,1992,0.1,39.38166667,-120.15,0
48410,49516,Lightning,CA,10/27/1992,10/27/1992,1992,0.1,39.38166667,-120.15,0
48411,49517,Arson,NV,5/29/1992,5/29/1992,1992,0.1,38.99,-119.94,0
48412,49518,Lightning,NV,6/8/1992,6/9/1992,1992,0.3,38.91666667,-119.94,1
48413,49519,Lightning,NV,6/25/1992,6/25/1992,1992,0.1,38.94666667,-119.90666670000002,0
48414,49520,Lightning,NV,8/12/1992,8/12/1992,1992,0.1,38.94666667,-119.88833329999999,0
48415,49521,Campfire,NV,8/11/1992,8/11/1992,1992,0.1,39.16333333,-119.925,0
48416,49522,Lightning,NV,8/12/1992,8/13/1992,1992,0.3,39.05,-119.91666670000001,1
48417,49523,Equipment Use,CA,8/16/1992,8/16/1992,1992,0.1,38.87166667,-119.99666670000002,0
48418,49524,Lightning,NV,8/12/1992,8/13/1992,1992,0.1,39.05,-119.91666670000001,1
48419,49525,Lightning,CA,8/30/1992,8/30/1992,1992,0.1,38.88666667,-119.95833329999999,0
48420,49526,Campfire,NV,9/8/1992,9/8/1992,1992,0.1,38.975,-119.94333329999999,0
48421,49527,Smoking,CA,10/12/1992,10/12/1992,1992,0.1,38.96166667,-119.94333329999999,0
48422,49528,Lightning,CA,5/16/1992,5/17/1992,1992,0.1,38.87166667,-119.95833329999999,1
48423,49529,Lightning,CA,6/9/1992,6/10/1992,1992,0.5,38.96833333,-119.99666670000002,1
48424,49530,Smoking,CA,6/11/1992,6/11/1992,1992,0.1,38.90166667,-120.03333329999998,0
48425,49531,Lightning,CA,6/17/1992,6/18/1992,1992,0.1,38.63166667,-119.73166670000002,1
48426,49532,Lightning,CA,6/18/1992,6/20/1992,1992,0.1,38.80333333,-119.99666670000002,2
48427,49533,Lightning,CA,6/18/1992,6/18/1992,1992,0.1,38.83666667,-120.005,0
48428,49534,Lightning,CA,6/24/1992,7/7/1992,1992,0.1,38.82833333,-119.96166670000001,13
48429,49535,Lightning,CA,6/24/1992,6/24/1992,1992,0.1,38.81333333,-120.145,0
48430,49536,Lightning,CA,6/25/1992,6/25/1992,1992,0.1,38.90166667,-120.03333329999998,0
48431,49537,Smoking,CA,7/4/1992,7/4/1992,1992,0.1,38.755,-120.015,0
48432,49538,Smoking,CA,7/5/1992,7/5/1992,1992,0.1,38.91666667,-120.03333329999998,0
48433,49539,Lightning,CA,7/17/1992,7/18/1992,1992,0.1,38.85833333,-120.10833329999998,1
48434,49540,Miscellaneous,CA,7/25/1992,7/25/1992,1992,0.1,35.91666667,-120.03333329999998,0
48435,49541,Smoking,CA,7/21/1992,7/22/1992,1992,0.1,38.91666667,-120.03333329999998,1
48436,49542,Miscellaneous,CA,7/23/1992,7/24/1992,1992,0.1,39.00333333,-120.14333329999998,1
48437,49543,Lightning,CA,7/27/1992,7/28/1992,1992,0.1,38.8,-120.0,1
48438,49544,Lightning,CA,8/3/1992,8/4/1992,1992,0.1,38.66666667,-120.03333329999998,1
48439,49545,Miscellaneous,CA,8/9/1992,8/9/1992,1992,0.1,38.94666667,-120.10666670000002,0
48440,49546,Smoking,CA,8/12/1992,8/12/1992,1992,0.1,38.91666667,-120.03333329999998,0
48441,49547,Smoking,CA,8/13/1992,8/13/1992,1992,0.1,38.91666667,-119.94,0
48442,49548,Lightning,CA,8/13/1992,8/14/1992,1992,0.1,38.82333333,-119.92666670000001,1
48443,49549,Lightning,CA,8/13/1992,8/14/1992,1992,0.1,38.84166667,-119.93166670000001,1
48444,49550,Lightning,CA,8/16/1992,8/16/1992,1992,0.1,38.8,-119.99666670000002,0
48445,49551,Lightning,CA,8/18/1992,8/24/1992,1992,0.1,38.87166667,-120.25666670000001,6
48446,49552,Lightning,CA,8/21/1992,8/23/1992,1992,0.1,38.99,-120.25333329999998,2
48447,49553,Smoking,CA,8/27/1992,8/27/1992,1992,0.1,39.01666667,-120.11666670000001,0
48448,49554,Lightning,CA,8/29/1992,9/5/1992,1992,0.1,38.82833333,-119.95833329999999,7
48449,49555,Lightning,CA,8/29/1992,8/30/1992,1992,0.1,38.94666667,-120.125,1
48450,49556,Lightning,CA,8/29/1992,8/30/1992,1992,0.1,38.94666667,-120.14333329999998,1
48451,49557,Lightning,CA,8/30/1992,8/30/1992,1992,0.1,38.82833333,-119.95833329999999,0
48452,49558,Campfire,CA,9/1/1992,9/5/1992,1992,0.1,38.92333333,-120.025,4
48453,49559,Smoking,CA,8/2/1992,8/2/1992,1992,0.1,38.94666667,-119.94333329999999,0
48454,49560,Lightning,CA,9/3/1992,9/4/1992,1992,0.1,38.94666667,-120.25333329999998,1
48455,49561,Children,CA,9/11/1992,9/11/1992,1992,0.1,38.84333333,-119.99666670000002,0
48456,49562,Campfire,CA,9/16/1992,9/17/1992,1992,0.1,38.94666667,-120.10666670000002,1
48457,49563,Lightning,CA,9/26/1992,9/30/1992,1992,0.1,39.03333333,-120.18,4
48458,49564,Miscellaneous,CA,4/17/1992,4/18/1992,1992,0.1,39.16333333,-120.16166670000001,1
48459,49565,Arson,CA,5/3/1992,5/3/1992,1992,0.3,39.19333333,-119.99833329999998,0
48460,49566,Children,CA,5/13/1992,5/13/1992,1992,0.2,39.19333333,-120.1133333,0
48461,49567,Children,CA,5/23/1992,5/23/1992,1992,1.0,39.23666667,-120.05666670000001,0
48462,49568,Lightning,CA,5/31/1992,5/31/1992,1992,0.1,39.23666667,-120.075,0
48463,49569,Lightning,CA,5/31/1992,5/31/1992,1992,0.2,39.20833333,-120.03833329999999,0
48464,49570,Lightning,CA,6/1/1992,6/1/1992,1992,0.1,38.82833333,-120.05166670000001,0
48465,49571,Campfire,CA,7/4/1992,7/4/1992,1992,0.1,39.33833333,-120.2233333,0
48466,49572,Campfire,CA,7/4/1992,7/4/1992,1992,0.1,39.09,-120.21666670000002,0
48467,49573,Miscellaneous,CA,7/5/1992,7/5/1992,1992,0.1,39.23666667,-120.03833329999999,0
48468,49574,Smoking,CA,7/10/1992,7/10/1992,1992,0.1,39.06166667,-120.16166670000001,0
48469,49575,Smoking,CA,7/11/1992,7/11/1992,1992,0.1,39.22333333,-120.09333329999998,0
48470,49576,Campfire,CA,7/27/1992,7/27/1992,1992,0.1,39.24333333,-120.21666670000002,0
48471,49577,Lightning,CA,7/16/1992,7/16/1992,1992,0.1,39.16333333,-120.30333329999999,0
48472,49578,Children,CA,8/3/1992,8/4/1992,1992,1.0,39.23666667,-120.075,1
48473,49579,Lightning,CA,8/29/1992,8/31/1992,1992,0.1,39.13333333,-120.19833329999999,2
48474,49580,Lightning,NV,8/30/1992,8/30/1992,1992,0.1,39.28,-119.96333329999999,0
48475,49581,Lightning,CA,8/30/1992,9/1/1992,1992,0.1,38.93166667,-120.18,2
48476,49582,Smoking,CA,9/5/1992,9/5/1992,1992,0.1,39.20833333,-120.09333329999998,0
48477,49583,Arson,CA,10/2/1992,10/2/1992,1992,0.1,39.19333333,-120.09333329999998,0
48478,49584,Lightning,CA,10/9/1992,10/10/1992,1992,0.5,39.01833333,-120.18,1
48479,49585,Campfire,OR,5/13/1992,5/13/1992,1992,2.0,43.76694444,-121.57166670000001,0
48480,49586,Miscellaneous,OR,5/17/1992,5/17/1992,1992,0.1,43.76888889,-121.8311111,0
48481,49587,Lightning,OR,5/17/1992,5/17/1992,1992,0.1,43.72722222,-121.5475,0
48482,49588,Lightning,OR,5/18/1992,5/18/1992,1992,0.1,43.74194444,-121.54777779999999,0
48483,49589,Arson,OR,5/23/1992,5/23/1992,1992,0.1,43.96638889,-121.51194440000002,0
48484,49590,Arson,OR,5/23/1992,5/24/1992,1992,1.0,43.82916667,-121.635,1
48485,49591,Lightning,OR,5/23/1992,5/24/1992,1992,0.1,43.66555556,-121.59444440000001,1
48486,49592,Smoking,OR,5/25/1992,5/25/1992,1992,0.1,43.92666667,-121.42222220000001,0
48487,49593,Lightning,OR,5/25/1992,5/25/1992,1992,0.1,43.70166667,-121.64416670000001,0
48488,49594,Lightning,OR,5/25/1992,5/25/1992,1992,0.1,43.71611111,-121.64416670000001,0
48489,49595,Campfire,OR,5/25/1992,5/25/1992,1992,0.1,43.73305556,-121.7763889,0
48490,49596,Campfire,OR,5/30/1992,5/30/1992,1992,0.2,43.72944444,-121.7813889,0
48491,49597,Campfire,OR,6/6/1992,6/6/1992,1992,0.1,44.00361111,-121.37777779999999,0
48492,49598,Equipment Use,OR,6/6/1992,6/6/1992,1992,0.1,43.74888889,-121.58055559999998,0
48493,49599,Campfire,OR,6/8/1992,6/8/1992,1992,0.1,43.90138889,-121.4525,0
48494,49600,Campfire,OR,6/12/1992,6/12/1992,1992,0.1,43.95916667,-121.4072222,0
48495,49601,Lightning,OR,6/23/1992,6/24/1992,1992,0.1,44.03388889,-121.60055559999999,1
48496,49602,Lightning,OR,6/24/1992,6/24/1992,1992,0.1,43.82527778,-121.73888889999999,0
48497,49603,Lightning,OR,6/24/1992,6/24/1992,1992,0.1,43.73777778,-121.70444440000001,0
48498,49604,Lightning,OR,6/24/1992,6/24/1992,1992,0.1,43.79666667,-121.68361110000001,0
48499,49605,Lightning,OR,6/24/1992,6/24/1992,1992,0.5,43.82555556,-121.62333329999998,0
48500,49606,Lightning,OR,6/24/1992,6/24/1992,1992,0.2,43.78916667,-121.6747222,0
48501,49607,Lightning,OR,6/24/1992,6/24/1992,1992,0.1,43.86555556,-121.6286111,0
48502,49608,Lightning,OR,6/24/1992,6/24/1992,1992,0.1,43.87277778,-121.60305559999999,0
48503,49609,Lightning,OR,6/24/1992,6/27/1992,1992,0.3,43.93944444,-121.45944440000001,3
48504,49610,Lightning,OR,6/24/1992,6/24/1992,1992,0.1,43.79944444,-121.76305559999999,0
48505,49611,Lightning,OR,6/25/1992,6/25/1992,1992,0.1,44.02083333,-121.43111110000001,0
48506,49612,Lightning,OR,6/25/1992,6/25/1992,1992,0.1,43.81111111,-121.595,0
48507,49613,Lightning,OR,6/25/1992,6/25/1992,1992,0.1,44.07555556,-121.64333329999998,0
48508,49614,Lightning,OR,6/25/1992,6/25/1992,1992,0.1,43.79805556,-121.8625,0
48509,49615,Miscellaneous,OR,6/26/1992,6/26/1992,1992,0.1,43.86972222,-121.77444440000001,0
48510,49616,Lightning,OR,6/27/1992,6/27/1992,1992,0.1,44.01,-121.4363889,0
48511,49617,Lightning,OR,6/27/1992,6/27/1992,1992,0.5,43.86611111,-121.6838889,0
48512,49618,Lightning,OR,6/27/1992,6/28/1992,1992,0.5,43.79388889,-121.96166670000001,1
48513,49619,Campfire,OR,6/27/1992,6/27/1992,1992,0.1,43.94472222,-121.42222220000001,0
48514,49620,Lightning,OR,6/24/1992,6/25/1992,1992,0.1,43.7125,-121.55694440000002,1
48515,49621,Lightning,OR,7/3/1992,7/3/1992,1992,0.1,43.81277778,-121.87805559999998,0
48516,49622,Miscellaneous,OR,7/5/1992,7/5/1992,1992,0.1,43.84722222,-121.54805559999998,0
48517,49623,Campfire,OR,7/8/1992,7/8/1992,1992,0.1,43.89944444,-121.4547222,0
48518,49624,Smoking,OR,7/17/1992,7/17/1992,1992,0.1,43.72972222,-121.76583329999998,0
48519,49625,Lightning,OR,7/17/1992,7/17/1992,1992,0.1,43.74055556,-121.7711111,0
48520,49626,Lightning,OR,7/17/1992,7/17/1992,1992,0.1,43.68611111,-121.80055559999998,0
48521,49627,Lightning,OR,7/17/1992,7/17/1992,1992,0.1,43.68583333,-121.81583329999998,0
48522,49628,Lightning,OR,7/17/1992,7/18/1992,1992,0.3,43.74111111,-121.9475,1
48523,49629,Lightning,OR,7/17/1992,7/18/1992,1992,0.1,43.70416667,-121.9722222,1
48524,49630,Lightning,OR,7/19/1992,7/19/1992,1992,0.1,43.75111111,-121.83166670000001,0
48525,49631,Lightning,OR,7/20/1992,7/20/1992,1992,0.1,43.99888889,-121.39583329999999,0
48526,49632,Lightning,OR,7/20/1992,7/20/1992,1992,0.1,43.85083333,-121.6286111,0
48527,49633,Lightning,OR,7/20/1992,7/20/1992,1992,0.1,43.81861111,-121.71361110000001,0
48528,49634,Lightning,OR,7/20/1992,7/20/1992,1992,0.1,43.95027778,-121.85083329999999,0
48529,49635,Smoking,OR,8/2/1992,8/2/1992,1992,0.1,43.84333333,-121.7788889,0
48530,49636,Campfire,OR,8/5/1992,8/5/1992,1992,0.1,43.89194444,-121.72444440000001,0
48531,49637,Arson,OR,8/5/1992,8/6/1992,1992,0.7,43.82583333,-121.7086111,1
48532,49638,Campfire,OR,8/9/1992,8/9/1992,1992,0.1,43.8275,-121.84333329999998,0
48533,49639,Campfire,OR,8/10/1992,8/10/1992,1992,0.1,43.90611111,-121.795,0
48534,49640,Lightning,OR,8/13/1992,8/13/1992,1992,0.1,44.07194444,-121.57777779999999,0
48535,49641,Smoking,OR,8/29/1992,9/1/1992,1992,88.0,44.02138889,-121.76333329999999,3
48536,49642,Lightning,OR,9/3/1992,9/4/1992,1992,0.3,44.01416667,-121.7686111,1
48537,49643,Miscellaneous,OR,9/6/1992,9/6/1992,1992,0.1,44.06111111,-121.7588889,0
48538,49644,Campfire,OR,9/9/1992,9/9/1992,1992,0.1,44.04666667,-121.68361110000001,0
48539,49645,Miscellaneous,OR,9/22/1992,9/23/1992,1992,0.5,43.80472222,-121.9572222,1
48540,49646,Miscellaneous,OR,10/3/1992,10/3/1992,1992,0.1,43.79416667,-121.9072222,0
48541,49647,Miscellaneous,OR,10/3/1992,10/4/1992,1992,0.1,43.81638889,-121.91333329999999,1
48542,49648,Smoking,OR,10/9/1992,10/9/1992,1992,0.1,43.90083333,-121.7775,0
48543,49649,Campfire,OR,3/19/1992,3/19/1992,1992,0.3,43.34694444,-121.7511111,0
48544,49650,Lightning,OR,5/18/1992,5/20/1992,1992,0.2,43.51194444,-122.02805559999999,2
48545,49651,Arson,OR,6/8/1992,6/8/1992,1992,0.5,43.53916667,-121.85027779999999,0
48546,49652,Campfire,OR,6/9/1992,6/9/1992,1992,0.2,43.47472222,-122.0822222,0
48547,49653,Lightning,OR,6/24/1992,6/24/1992,1992,0.1,43.53888889,-121.875,0
48548,49654,Lightning,OR,6/24/1992,6/24/1992,1992,0.2,43.62805556,-121.8702778,0
48549,49655,Lightning,OR,6/24/1992,6/24/1992,1992,0.1,43.52861111,-121.78916670000001,0
48550,49656,Lightning,OR,6/24/1992,6/24/1992,1992,0.1,43.57138889,-121.835,0
48551,49657,Smoking,OR,6/24/1992,6/24/1992,1992,0.2,43.575,-121.78444440000001,0
48552,49658,Lightning,OR,6/24/1992,6/25/1992,1992,0.1,43.49805556,-122.01555559999998,1
48553,49659,Lightning,OR,6/25/1992,6/26/1992,1992,0.1,43.30194444,-121.9375,1
48554,49660,Lightning,OR,6/25/1992,6/25/1992,1992,0.1,43.47416667,-122.03777779999999,0
48555,49661,Lightning,OR,6/26/1992,6/27/1992,1992,0.1,43.44472222,-121.5275,1
48556,49662,Lightning,OR,6/26/1992,6/27/1992,1992,0.1,43.60666667,-122.01805559999998,1
48557,49663,Lightning,OR,6/28/1992,6/29/1992,1992,1.4,43.2775,-121.965,1
48558,49664,Lightning,OR,7/4/1992,7/4/1992,1992,0.1,43.43444444,-121.99361110000001,0
48559,49665,Lightning,OR,7/4/1992,7/4/1992,1992,0.1,43.35416667,-121.75083329999998,0
48560,49666,Lightning,OR,7/4/1992,7/4/1992,1992,0.1,43.36,-121.92694440000001,0
48561,49667,Lightning,OR,7/4/1992,7/4/1992,1992,0.1,43.31805556,-121.8655556,0
48562,49668,Lightning,OR,7/4/1992,7/4/1992,1992,0.1,43.29666667,-121.7463889,0
48563,49669,Lightning,OR,7/4/1992,7/4/1992,1992,0.1,43.44888889,-121.96916670000002,0
48564,49670,Lightning,OR,7/8/1992,7/9/1992,1992,0.1,43.40916667,-121.9836111,1
48565,49671,Miscellaneous,OR,7/17/1992,7/17/1992,1992,1.1,43.33277778,-121.8352778,0
48566,49672,Lightning,OR,7/17/1992,7/18/1992,1992,0.2,43.69083333,-121.94666670000001,1
48567,49673,Campfire,OR,7/29/1992,7/29/1992,1992,0.1,43.47833333,-122.08722220000001,0
48568,49674,Lightning,OR,8/12/1992,8/12/1992,1992,0.1,43.59972222,-122.01805559999998,0
48569,49675,Lightning,OR,8/14/1992,8/14/1992,1992,0.1,43.39805556,-121.9688889,0
48570,49676,Lightning,OR,8/14/1992,8/14/1992,1992,0.1,43.39833333,-122.00861110000001,0
48571,49677,Lightning,OR,8/14/1992,8/15/1992,1992,0.1,43.39472222,-122.00861110000001,1
48572,49678,Lightning,OR,8/14/1992,8/15/1992,1992,0.1,43.31833333,-121.93,1
48573,49679,Lightning,OR,8/15/1992,8/15/1992,1992,0.1,43.34777778,-121.96472220000001,0
48574,49680,Lightning,OR,8/16/1992,8/16/1992,1992,0.1,43.48111111,-121.51777779999999,0
48575,49681,Lightning,OR,8/14/1992,8/14/1992,1992,0.1,43.36916667,-122.0286111,0
48576,49682,Arson,OR,8/29/1992,8/29/1992,1992,0.1,43.63888889,-121.80555559999999,0
48577,49683,Arson,OR,9/18/1992,9/18/1992,1992,0.3,43.405,-121.70583329999998,0
48578,49684,Lightning,OR,9/6/1992,9/6/1992,1992,0.1,43.39805556,-121.89972220000001,0
48579,49685,Lightning,OR,9/7/1992,9/8/1992,1992,0.3,43.3875,-121.9838889,1
48580,49686,Smoking,OR,9/21/1992,9/21/1992,1992,0.1,43.4625,-122.05277779999999,0
48581,49687,Smoking,OR,9/23/1992,9/23/1992,1992,0.1,43.4625,-122.05277779999999,0
48582,49688,Smoking,OR,10/11/1992,10/11/1992,1992,0.1,43.4525,-122.01333329999999,0
48583,49689,Smoking,OR,10/12/1992,10/12/1992,1992,0.1,43.36527778,-121.905,0
48584,49690,Railroad,OR,10/19/1992,10/19/1992,1992,0.1,43.36527778,-121.8202778,0
48585,49691,Campfire,OR,10/19/1992,10/19/1992,1992,0.1,43.36916667,-121.9641667,0
48586,49692,Campfire,OR,10/23/1992,10/25/1992,1992,0.5,43.3875,-121.94416670000001,2
48587,49693,Campfire,OR,10/26/1992,10/26/1992,1992,0.1,43.36916667,-121.95416670000002,0
48588,49694,Campfire,OR,2/16/1992,2/16/1992,1992,0.1,43.95861111,-121.27722220000001,0
48589,49695,Campfire,OR,3/16/1992,3/16/1992,1992,0.1,43.93611111,-121.26944440000001,0
48590,49696,Lightning,OR,3/29/1992,3/29/1992,1992,0.1,43.905,-121.37694440000001,0
48591,49697,Lightning,OR,4/2/1992,4/2/1992,1992,1.0,43.62222222,-121.385,0
48592,49698,Arson,OR,4/5/1992,4/5/1992,1992,0.1,43.94694444,-121.2594444,0
48593,49699,Campfire,OR,4/7/1992,4/7/1992,1992,0.1,43.95027778,-121.2186111,0
48594,49700,Arson,OR,4/17/1992,4/17/1992,1992,0.1,43.9775,-121.29083329999999,0
48595,49701,Debris Burning,OR,5/2/1992,5/2/1992,1992,0.1,43.90638889,-121.1588889,0
48596,49702,Lightning,OR,5/8/1992,5/8/1992,1992,0.1,43.81111111,-121.01916670000001,0
48597,49703,Arson,OR,5/17/1992,5/17/1992,1992,0.3,43.65472222,-121.40444440000002,0
48598,49704,Lightning,OR,5/17/1992,5/17/1992,1992,1.0,43.77138889,-121.0613889,0
48599,49705,Lightning,OR,5/17/1992,5/17/1992,1992,0.1,43.8975,-121.3975,0
48600,49706,Lightning,OR,5/17/1992,5/17/1992,1992,0.1,43.95388889,-121.3688889,0
48601,49707,Lightning,OR,5/17/1992,5/17/1992,1992,0.1,43.7425,-121.05694440000002,0
48602,49708,Lightning,OR,5/17/1992,5/17/1992,1992,0.1,43.78388889,-121.05138889999999,0
48603,49709,Lightning,OR,5/17/1992,5/17/1992,1992,0.1,43.80416667,-121.02916670000002,0
48604,49710,Lightning,OR,5/17/1992,5/17/1992,1992,0.1,43.79583333,-121.43833329999998,0
48605,49711,Lightning,OR,5/17/1992,5/17/1992,1992,0.1,43.80416667,-121.03416670000001,0
48606,49712,Lightning,OR,5/17/1992,5/17/1992,1992,0.1,43.76027778,-121.02,0
48607,49713,Lightning,OR,5/17/1992,5/17/1992,1992,0.1,43.81888889,-121.05416670000001,0
48608,49714,Lightning,OR,5/17/1992,5/17/1992,1992,0.1,43.7975,-121.0788889,0
48609,49715,Lightning,OR,5/18/1992,5/18/1992,1992,0.2,43.54638889,-120.9811111,0
